RefSeq_accession_number,gene_symbol,gene_name,AO-A12D.01TCGA,C8-A131.01TCGA,AO-A12B.01TCGA,BH-A18Q.02TCGA,C8-A130.02TCGA,C8-A138.03TCGA,E2-A154.03TCGA,C8-A12L.04TCGA,A2-A0EX.04TCGA,AO-A12D.05TCGA,AN-A04A.05TCGA,BH-A0AV.05TCGA,C8-A12T.06TCGA,A8-A06Z.07TCGA,A2-A0CM.07TCGA,BH-A18U.08TCGA,A2-A0EQ.08TCGA,AR-A0U4.09TCGA,AO-A0J9.10TCGA,AR-A1AP.11TCGA,AN-A0FK.11TCGA,AO-A0J6.11TCGA,A7-A13F.12TCGA,BH-A0E1.12TCGA,A7-A0CE.13TCGA,A2-A0YC.13TCGA,AO-A0JC.14TCGA,A8-A08Z.14TCGA,AR-A0TX.14TCGA,A8-A076.15TCGA,AO-A126.15TCGA,BH-A0C1.16TCGA,A2-A0EY.16TCGA,AR-A1AW.17TCGA,AR-A1AV.17TCGA,C8-A135.17TCGA,A2-A0EV.18TCGA,AN-A0AM.18TCGA,D8-A142.18TCGA,AN-A0FL.19TCGA,BH-A0DG.19TCGA,AR-A0TV.20TCGA,C8-A12Z.20TCGA,AO-A0JJ.20TCGA,AO-A0JE.21TCGA,AN-A0AJ.21TCGA,A7-A0CJ.22TCGA,AO-A12F.22TCGA,A8-A079.23TCGA,A2-A0T3.24TCGA,A2-A0YD.24TCGA,AR-A0TR.25TCGA,AO-A03O.25TCGA,AO-A12E.26TCGA,A8-A06N.26TCGA,A2-A0YG.27TCGA,BH-A18N.27TCGA,AN-A0AL.28TCGA,A2-A0T6.29TCGA,E2-A158.29TCGA,E2-A15A.29TCGA,AO-A0JM.30TCGA,C8-A12V.30TCGA,A2-A0D2.31TCGA,C8-A12U.31TCGA,AR-A1AS.31TCGA,A8-A09G.32TCGA,C8-A131.32TCGA,C8-A134.32TCGA,A2-A0YF.33TCGA,BH-A0DD.33TCGA,BH-A0E9.33TCGA,AR-A0TT.34TCGA,AO-A12B.34TCGA,A2-A0SW.35TCGA,AO-A0JL.35TCGA,BH-A0BV.35TCGA,A2-A0YM.36TCGA,BH-A0C7.36TCGA,A2-A0SX.36TCGA,263d3f-I.CPTAC,blcdb9-I.CPTAC,c4155b-C.CPTAC
NP_057143,PPIL1,peptidyl-prolyl cis-trans isomerase-like 1,0.002719109,0.205501706,-0.659828047,0.248866763,1.086837213,0.995025303,-1.045377293,-0.837771278,-1.144797294,0.353057328,1.902000859,1.325602193,-0.761660357,-1.092753664,0.305031266,1.21435031,-0.296508094,0.171112163,-0.040380934,-1.197966656,-0.06308702,-1.314439907,0.857337001,-1.755123015,0.549658633,0.487291755,0.699539661,-0.090307378,-1.772043623,1.33777001,1.344930441,0.432398201,0.383740136,0.363578992,-1.873597157,0.548828835,-0.720465847,0.278279641,0.885610858,0.234796495,0.998241688,1.564481062,-2.253027457,-0.491219773,-0.111755382,-0.7285845,0.857748678,0.347365454,0.808227879,-0.188816984,-1.984579909,0.696488668,0.288001859,-0.095976543,-0.572966617,0.202440144,-0.153030612,-0.123178302,0.313314523,0.569441762,0.793324878,-0.150022221,-0.674065491,0.676307752,0.52503753,-0.254579514,-0.884181875,0.06426296,0.825391661,0.144756377,-1.084134756,-0.563713037,0.16227127,-0.612747207,-0.201535159,0.502427274,-0.447092418,0.123894273,-0.940458159,0.390930947,0.679713997,-1.232114777,0.371535111
NP_067010,CYP4F11,cytochrome P450 4F11 precursor,1.347577861,1.678930364,-1.028434073,,,-6.582567049,-3.657166977,1.604962925,-1.321134749,2.390717575,-2.1686248,-6.579521958,-6.813578229,,,,,7.935784835,-5.334394188,5.061756462,0.609758279,1.440925794,,,,,4.209335702,-0.337508112,0.327752187,-1.454849956,2.755307456,,,,,,,,,,,-0.881157657,0.428602098,1.301886423,,,,,-6.393927134,,,1.130038061,0.761841062,-1.107944196,0.985252487,,,,,,,-8.320805119,-8.939640953,-4.499592917,2.607758956,-4.120447862,,,,,,,,,,,,,,,,,
NP_001186137,NA,leukotriene-B(4) omega-hydroxylase 2 isoform b,1.134229164,6.358280717,-0.526797301,,,-6.582567049,-3.657166977,2.408241401,-1.141045434,2.390717575,-2.1686248,-6.579521958,-6.813578229,,,,,5.117184616,-2.604857316,5.537545067,1.419519774,2.107182255,,,,,5.85825409,-1.308397953,-1.195415758,,,,,,,,,,,,,,,,,,,,-6.393927134,,,0.942877394,-0.665122975,3.298049014,1.20503746,,,,,,,-8.320805119,-8.939640953,-4.499592917,2.607758956,-4.120447862,,,,,,,,,,,,-1.607253707,-2.301551137,-5.501947421,,,
NP_001073,CYP4F2,leukotriene-B(4) omega-hydroxylase 1 precursor,3.279145531,2.941869213,-1.011805229,,,-4.117655251,-1.146988707,2.589184675,-1.321134749,0.712213271,-0.453288217,-2.98965764,-6.813578229,,,,,4.269801607,-3.969625752,5.537545067,1.419519774,2.107182255,,,,,9.109335148,-1.057614599,0.327752187,,,,,,,,,,,,,,,,,,,,0.260811335,,,0.746240237,1.208448127,-1.107944196,0.985252487,,,,,,,-4.273019784,-4.543924971,-4.499592917,2.607758956,-4.120447862,,,,,,,,,,,,-1.607253707,-2.301551137,-5.501947421,,,
NP_076433,NA,cytochrome P450 4F12,1.134229164,6.358280717,-0.526797301,,,-6.582567049,-3.657166977,2.589184675,-1.321134749,2.390717575,-2.1686248,-6.579521958,-6.813578229,,,,,5.658067387,-3.969625752,5.537545067,1.419519774,2.107182255,,,,,9.109335148,-1.057614599,0.327752187,,,,,,,,,,,,,,,,,,,,-6.393927134,,,2.660491111,2.352197928,-1.107944196,0.985252487,,,,,,,-8.320805119,-8.939640953,-4.499592917,2.607758956,-4.120447862,,,,,,,,,,,,,,,,,
NP_006562,DCTN6,dynactin subunit 6,-1.246894689,-0.551452028,0.013640105,0.111706107,0.106156422,0.113654764,0.719650606,-1.081770542,1.170100788,-0.269968287,0.094299999,-0.766236037,1.129563979,0.876863264,0.106661339,-0.311888562,-0.323297754,-0.483956971,0.217274464,-0.358096337,-0.250857802,1.353409056,0.411383692,-0.179723404,0.344500026,1.406899224,-0.260511122,-0.434238835,0.278793218,-0.152107137,0.372654188,-0.961684936,0.841769053,-0.499243918,0.000541955,-0.313815449,0.130916823,0.420763781,-0.209655487,-0.517437911,0.164426542,-0.710271103,-3.631347543,0.20572339,0.09514918,-1.789685454,0.830708845,-0.669694852,-0.44819202,-0.899544803,-1.795409721,-0.234576423,0.516751819,1.41790536,-0.696947884,-1.018183348,-1.054443189,-0.52037031,0.330604488,-0.815389056,-0.937936377,-0.365402691,-0.370401876,-0.471305186,0.191948515,0.201267851,-0.258391843,0.151603054,-0.499111945,0.443812345,-0.448308729,0.865360851,-0.588310006,-0.572778149,0.715067481,0.452191624,1.482384317,1.006665098,-0.070251173,0.28665858,0.322744251,-0.586989456,0.514206444
NP_775846,STK32C,serine/threonine-protein kinase 32C,-1.72311946,0.411943633,-1.022891125,-1.062522927,0.86380613,0.472054402,2.819619834,-0.577322626,-0.315636069,-1.105555582,0.226248967,-0.273641874,-1.348152398,1.311522863,0.363807541,-1.824739375,-0.885880618,-2.343992724,-0.249725945,1.71054977,-0.301712388,0.865009193,,,-1.508240008,-1.103273952,-1.360829063,-0.179872862,-1.559888088,-1.354085318,1.060549244,-0.995142931,-1.156902586,2.397654722,1.955001316,-0.50893737,0.839468848,3.002241148,0.086753227,-0.417443005,-0.275902805,1.90905559,-5.941049456,-2.81210817,-0.583642981,-4.175951299,,,0.94673086,-1.381603672,-0.639698108,-1.487842156,0.726439282,,,,,,-0.150056544,-1.40024479,1.370411964,1.101235745,2.029281322,-2.330770786,-1.264858388,0.222470054,-1.322769761,-1.735702456,-0.492047926,-0.956829529,2.174766907,0.045400423,2.446967447,-1.50063127,2.448572123,5.092709794,2.573102265,,,,,,
NP_003327,UBE2A,ubiquitin-conjugating enzyme E2 A isoform 1,0.417987109,0.18121442,0.540220141,-0.741366268,0.404624489,-0.167944952,0.204066764,1.185503517,-0.484469803,0.477662451,-1.924519209,0.465249372,1.401560287,-2.048164859,0.789935535,0.541600281,-0.066882435,-0.102334127,-0.974381752,-1.061436013,0.21465726,-0.557843588,0.238627005,-0.23180273,1.14304045,0.001833736,-0.86833548,0.146145498,0.096557053,-0.95822424,-0.438216521,0.262320058,-0.882085235,0.051244907,-1.008815824,0.788452248,0.004889783,-1.783549685,0.563898961,-0.542436638,-0.5663328,-0.547788806,-0.040214257,-1.567083491,-0.605422409,1.243415904,0.428491328,-0.285526794,0.775250978,0.030581604,0.607642815,-0.992695581,-0.485390864,-0.337437994,-0.761756274,-1.089189147,-0.656144608,0.720854717,-0.966142902,-0.64284541,-0.61584126,0.308088619,0.69612399,1.038886912,0.528697849,-0.629151767,-0.09793286,-0.657242165,0.949011997,0.197753637,0.914845962,-0.247442587,-0.262447891,0.086711299,1.129950781,-0.549381648,0.371774856,0.449487668,-0.389327068,0.233032791,-2.930548208,-0.148135852,-1.01804459
NP_003328,UBE2B,ubiquitin-conjugating enzyme E2 B,-0.203009992,-0.106185126,1.194287976,-0.172651352,-0.93028214,-0.727487244,0.968034063,-0.333323362,0.43098422,-0.405567979,-3.372659131,0.822886231,1.159313575,-2.048164859,-0.301099069,0.588458492,-0.556750507,-0.051250754,-1.236063015,0.324556878,1.951536988,0.904532881,-0.572927664,0.866203059,0.338187453,0.214961647,-1.083411792,0.540233625,1.695883395,-0.501184632,-0.053917607,-0.866887282,-1.594112007,-0.604656672,-0.61524661,0.405054788,0.735846615,0.810499812,-0.184352304,-0.746971673,-0.814603602,-1.486264145,0.734895451,0.253088459,-0.50378508,2.202767452,1.15856682,-1.509446823,0.788441739,0.123285232,0.994850543,-0.616005125,-0.169498062,-0.787804295,-0.32782184,0.246396115,1.230532879,-0.467411376,1.758755613,-0.595788052,0.301235116,0.099545624,-0.125989699,0.483375722,0.008932572,-0.448933041,0.840752189,0.740199339,0.355634382,-0.301934815,1.163545441,0.529567533,-0.55901903,1.539872033,1.129950781,0.439632711,0.371774856,1.66243771,0.529968517,0.233032791,1.426105284,1.203154382,1.878378921
NP_036412,FTSJ1,putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase isoform a,1.545687366,0.768157155,0.019183053,-1.721563153,0.316068029,-0.083830751,0.12879905,-0.810355631,-0.27061374,1.272936325,0.120689793,0.772277242,0.980815997,-0.809280012,-0.187220036,-1.600489365,-0.518479564,0.071950321,-1.590339187,-1.284849792,0.742762583,0.145113441,-1.456799086,0.045953675,0.698004087,0.100504065,-0.525460201,-0.448569312,0.874460682,0.214964044,-0.17689326,0.128488077,0.071447692,-0.569519087,0.66452267,0.699449266,0.21493485,-0.786160702,-0.256647113,-0.817422629,0.061370737,0.967778832,1.253718885,-0.714512243,-0.351329086,0.785543575,0.063453583,0.751234438,-0.230544479,-0.364953878,0.631289089,-1.068507497,0.083760823,-0.559908094,-0.257377938,-0.382512388,-0.359167596,0.23760444,0.188826773,0.215391164,-0.826097794,1.002092354,0.033248538,0.709571895,-0.898826503,-0.318186123,0.998536855,0.538937384,0.65232319,-1.437590389,0.337675473,-0.55590389,-0.339336705,-0.387207525,-0.278722749,0.263807936,-0.261438299,-0.884986669,1.190433307,-0.869275094,0.468777329,0.837969249,0.6803306
NP_803183,FTSJ1,putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase isoform b,1.545687366,0.768157155,0.019183053,-1.721563153,0.316068029,-0.083830751,0.12879905,-1.087253672,-0.499477246,1.434190013,0.193261725,0.701424656,0.980815997,-0.376720218,-0.301099069,-1.86155654,-1.008347636,0.026876757,-1.60644265,-1.284849792,0.742762583,0.145113441,-1.456799086,0.045953675,0.748504667,0.112344504,-0.466236289,-0.430656215,0.836381483,0.304932471,-0.315240869,0.237226562,0.008989204,0.000490618,2.008548147,0.411901171,0.063702402,-0.735872182,-0.303638738,-0.817422629,0.061370737,0.967778832,1.253718885,-0.714512243,-0.460226225,0.647455094,0.046553687,0.657655039,-0.134911468,-0.670875852,0.610598599,-1.537593726,0.328850066,-0.603316894,-0.260195694,-0.372368702,-0.261339875,0.23760444,0.174994801,0.401379769,-0.745574015,0.643124905,0.140641768,0.503334208,-0.93909001,-0.208641407,0.969119375,0.413623336,0.595811036,-1.437590389,0.337675473,-0.55590389,-0.200204566,-0.495694967,-0.966978767,-0.455189804,-0.708997335,-1.772343316,1.210515006,-1.265510091,0.468777329,0.837969249,0.6803306
NP_001025056,GLTPD1,glycolipid transfer protein domain-containing protein 1,1.065652797,0.015251302,-0.374366238,-0.901944597,1.139315115,-0.712858688,0.136325821,-0.218177642,-0.285621183,1.540470853,-0.56544484,0.063751389,0.258325802,-0.626596992,-1.480298085,-1.85486251,-0.158732699,-0.141397883,0.112601958,0.030809131,-0.720284755,0.410486777,-0.938529025,1.282837667,-0.226787787,-1.296667797,-0.618971641,-0.316012396,0.594306578,-0.378827572,0.311166361,-0.677291976,-0.265828147,0.281591295,-0.813369888,-2.833284469,-0.291973911,0.165130471,0.213269141,1.948345566,3.74795793,0.068523358,0.237950114,-0.585949912,0.479919069,0.865489537,-0.683521805,-1.84189995,-1.328675257,0.228349345,0.353445376,0.127899299,-0.395524808,0.574146808,-0.688494616,0.134815574,-0.582773817,0.449440177,-0.350620141,-0.450134326,-1.70291228,0.20552649,0.351725012,-0.4280618,-0.371740588,0.010448024,1.089463612,0.288309288,-0.481451897,,,,-1.309600306,-0.869691148,-0.343045742,0.031468055,-0.55981099,,,,1.34227148,1.174739401,2.243852064
NP_001136113,FBRSL1,fibrosin-1-like protein,1.400915035,0.857210535,1.213688293,-4.528338534,0.653894522,2.19090981,-5.12865079,-1.482038998,1.826676419,3.156672596,-5.16386637,-2.341862576,0.390074014,-1.233440587,-1.076211195,-4.006993201,-1.995737969,-1.577742131,5.096623561,0.659677548,-0.325183736,-3.654806881,1.468011802,-3.378262009,-1.67552318,-1.107220765,-0.503640865,-1.297650095,-7.138490688,1.165030631,5.649078281,-0.404051681,-0.261664247,,,,-1.417815468,-1.611730574,-0.860308761,,,-0.741086711,-8.197618848,-5.302157529,-3.211693917,1.691597814,-3.012327424,-2.235918471,-0.36245208,-4.780736719,-4.40536715,2.613108664,-0.174944489,-3.09118375,0.571042345,-8.392642728,-5.938841572,1.038608323,-0.616885605,-0.918467078,-0.835044881,-2.413226522,1.414547663,-1.665487924,-1.35270604,-2.077968972,-3.611984581,-2.6888487,-0.905293051,1.950448739,-3.153502118,-2.613614106,0.90186843,-0.529954159,,,,-1.22204462,-1.368867752,-0.36876773,-1.186264221,-1.2826303,-1.311204865
NP_060411,C17ORF80,uncharacterized protein C17orf80 isoform a,-0.549701625,-1.446033713,-0.088904429,0.08159767,-0.218550596,0.78656837,-1.734076878,-1.399792055,0.119579778,,,,-1.968643977,-2.264444757,-0.672124305,-0.519403497,0.46125658,2.367697195,-0.028303337,0.779659022,-0.497306952,0.170521526,-0.106886369,-0.218782899,,,2.00558277,-1.455285345,-3.833760235,-0.655930326,-1.660287069,0.808800648,-0.648906877,,,,-2.815315311,1.807888795,-1.713387498,2.282419457,0.843657981,1.550473968,-0.177733722,-1.245677663,0.890098289,-1.804221084,1.645283815,0.273486982,-0.830724063,0.512640472,-1.960933635,1.044749656,1.241126693,1.019087009,1.836214819,0.82458619,1.146680546,-1.678847002,-1.142500547,-0.259664068,1.808819207,0.393557059,-1.08882555,0.480049307,1.809809447,0.494564992,,,,-1.736646356,-0.992632117,-1.809271972,0.557699454,0.406463759,,,,,,,-0.366856395,0.935843074,1.014533313
NP_064577,C7ORF36,yae1 domain-containing protein 1,-0.66399557,0.52933218,-1.081092076,-3.247057282,1.444342919,-1.433315103,0.644382892,0.883931393,-0.540747714,,,,,,,,,-0.141397883,,,,,,,0.009933682,-0.807262964,,,,0.463276902,0.972160494,0.189827735,-0.5239899,,,,-2.196382515,-0.576625201,-1.456740929,-1.458299072,-0.38832732,0.595190115,1.250593442,-0.403256073,-0.463856129,1.553509334,-0.105545374,1.908663841,2.219639209,0.228349345,0.315020182,-0.822118771,0.873492828,3.463545064,0.759832002,0.493225796,-1.075406272,-0.84143385,-0.499313841,0.782320286,-1.416605509,-0.6389017,-0.459279032,-1.535757766,-0.660905778,-0.046091184,-0.212928464,2.889525131,-2.551209532,0.462739937,3.465188732,0.623277296,-2.755842277,-0.504259765,-0.285155049,-0.816258539,2.586363274,-0.729068705,-0.097026773,-1.08377825,0.61210609,-0.960593843,1.13961503
NP_002940,MRPL12,"39S ribosomal protein L12, mitochondrial",-0.507793845,-2.356806922,1.532407789,0.396063565,0.506300423,-1.912400334,0.629329349,-0.157863217,-1.467457319,-0.728075357,-0.961291744,-2.017965043,-2.869631751,1.334620716,0.492380643,-0.248295276,0.518662995,1.925976265,-0.785166069,-0.300174246,-0.395597779,-0.913556783,-0.034569616,-1.095451553,0.151966564,0.984590215,-1.825269214,-1.200919373,0.452869554,-1.325295421,0.0498431,1.009548619,-0.611431784,-0.194718185,0.228115991,1.907835902,-0.056723436,1.853986605,-0.122901717,1.523367216,0.515753148,1.514055522,-0.540285037,-1.052834166,-0.805067162,0.070875124,1.39178538,-0.391419272,2.931940254,0.491009626,-0.595361345,-0.563884433,0.516751819,0.498181408,0.100477082,-1.119620203,0.095032539,-0.109938568,-1.616245593,-0.228292496,1.254099838,-1.579054544,-0.785161936,-1.469229479,-0.089896037,-0.788168289,0.399489986,-2.461004976,-0.598008214,-1.774501542,1.198738763,-1.407100905,-0.701812541,1.708313061,1.152463829,-0.439491164,-1.507973097,-1.300003602,0.405015719,-1.14038325,-1.959698671,-0.413342346,-0.900780481
NP_005787,NUTF2,nuclear transport factor 2,0.002719109,0.630529203,-0.330022656,1.476621906,0.050398651,-1.802686159,1.551358849,1.037459019,0.160850246,0.602267574,-3.11205992,1.18052309,2.476795696,-0.29062822,0.631974296,0.872954773,-0.533787941,1.358049355,-0.000122278,-0.217428401,-0.141324846,1.119090046,-0.400170977,0.189171821,0.151966564,-0.771741646,0.060544822,-0.656361233,1.679563739,0.769169553,0.042157121,0.262320058,0.063119894,-0.733494482,-1.927143989,0.932226295,0.884278462,-0.354517571,0.932602483,1.555183777,-0.28058716,-1.682363469,0.766149875,-0.457387581,0.073369753,0.33009385,-0.014285937,0.231622514,-0.39542898,0.271611038,0.98598319,-0.312757462,-0.316551607,-1.558310497,-0.119307891,-0.615817155,0.154427942,0.849942119,0.686777771,0.535829363,0.457809131,1.973013837,-0.385214736,1.467994358,-0.470569197,0.653581515,0.017062744,0.884500364,0.888967834,-0.468497633,0.25555772,0.213297082,0.502778873,-0.581342948,0.277671134,0.819539815,0.935367717,0.096379338,0.001150426,0.164510949,0.982597418,1.182106248,2.071864703
NP_001268,CHKA,choline kinase alpha isoform a,-1.544058946,1.873228648,-0.532340249,0.496425021,0.407904357,-1.085886883,0.505137621,0.787976626,-1.332390332,-2.65212505,-2.518289564,-1.55236234,0.232826148,1.151937696,-3.346444815,0.056283095,-3.316085507,1.231843375,-1.175675031,-0.85043411,-1.674786227,-0.368694508,0.130151876,-2.341015433,-1.482989718,-0.858571535,-0.004913186,-1.308397953,-3.023217293,0.794360713,-2.109916798,0.580171013,1.054127915,-2.45133195,0.763584308,3.773475326,-0.664453829,-0.325182601,-0.741022328,2.080157033,0.30027283,-0.430129211,0.031670917,-0.545351281,-0.111755382,-0.459675354,0.607630222,0.421243927,-0.893380174,-0.009589969,-0.941188094,-1.20117835,-0.36829267,0.574146808,-0.457438619,1.561694005,-1.092875508,3.35887164,-1.194370442,-1.059639152,0.413073698,0.03458961,2.421822092,1.334937785,-1.597947403,-1.247549355,1.913153057,1.214873763,0.514574815,-1.146105458,1.229239643,-0.817510312,-0.580987262,-0.287284882,0.493153158,0.047166696,0.010412375,-0.690089214,-0.039012974,-0.172139837,0.209162968,0.600125329,1.282286363
NP_004543,NA,NADH dehydrogenase,-1.525009955,-0.187142744,-0.718028998,0.840999352,0.54565885,-2.395142704,0.712123835,-0.053683756,-2.135288532,-0.438551688,-0.506067804,1.146783764,-0.519413644,-0.765184111,-0.767635751,-0.88422814,1.24198382,-1.000800508,-1.195804359,-1.876482579,0.206833478,0.351201244,0.01765915,0.918282385,-0.144724344,1.114835049,0.431473533,0.808930075,0.311432531,0.643213756,0.030628154,-0.931015107,-2.147910607,-0.444585453,1.108961373,-0.16661821,0.111312617,0.588392182,-0.426539912,0.705227076,0.543859277,1.606502346,-0.840327505,0.506829902,0.861059052,0.647455094,-0.801821074,-1.504521592,0.079438383,0.339593699,0.770210945,-0.097167326,0.459564329,2.058185161,0.441425566,-1.312350228,2.121463915,-0.215856437,0.244154662,0.257966869,0.001507715,-0.885050808,-0.851819802,-0.28169957,1.279063213,0.40622248,2.40522727,0.633872268,0.020093468,-0.222438925,1.093158796,0.185965068,0.235498712,-0.86112635,1.329352057,0.35799978,0.806072884,1.556963793,1.6054551,0.411785421,0.252432028,0.707470815,1.166976655
NP_149105,ZCRB1,zinc finger CCHC-type and RNA-binding motif-containing protein 1,0.105583659,-0.38548891,0.110641691,-0.731330122,0.509580292,0.325768835,-1.440532792,-0.382671528,0.990011472,0.301749336,-0.106922177,-1.582727734,-1.785896457,0.303616546,1.46218918,0.913118954,0.644957107,-0.59513843,-0.032329203,-1.086259766,0.539344236,-0.967196074,0.969829727,-0.874114417,0.663284938,0.747781425,0.562389549,0.873417223,1.005017934,0.319327419,0.7223662,-0.024861068,-0.124255572,0.547075267,2.809073283,-0.830717381,-2.868526728,0.525531532,-0.419310431,-0.274268481,-0.032316358,1.07703417,-2.343665286,-0.278076961,-1.353182758,0.003042186,-0.007525979,-0.051578298,-0.098636878,-0.059031904,-1.691957275,0.893125824,0.813582124,1.862845561,0.176556496,-0.788259809,1.772079195,1.545028134,-0.651465535,1.062423606,0.806745508,1.795239481,-0.155615417,-0.993552233,-0.657245459,-0.968387015,-3.587915734,-1.052171286,-0.439067782,0.11068671,-1.675382574,-1.016643559,-0.368627681,-0.872546081,0.030027614,-1.089414886,0.391666369,-0.307173038,1.337699104,-0.392601414,0.823042758,-1.974061518,0.38130712
NP_757345,TAPBP,tapasin isoform 2 precursor,3.934430815,-1.243639667,-1.471869893,2.680959376,-1.579696176,-0.427601833,-6.532393661,-0.273008937,-3.591010502,3.570801387,-1.033863676,-1.123872896,-3.311625752,-1.722695111,2.259342409,-2.32344462,3.07898909,3.608722665,-1.36891658,-0.018838375,-1.702169466,-2.209369136,-3.602196083,-2.102318522,1.285073331,0.017620988,0.783699956,-4.353624389,-1.799243051,1.996338894,-2.548017561,4.188058171,0.683540882,4.728447832,0.054088787,-3.271452995,-0.891302501,2.088666366,-2.194147973,0.273430891,-0.510120543,-0.365696576,-5.462856773,0.212489829,3.224126952,-2.567341633,-0.261024414,-2.607773449,-4.177879437,-3.464345193,-3.784652473,-1.267513776,-0.50445336,-0.418829494,-2.477769718,-2.617504433,-2.357648194,0.419650777,-2.536071741,1.884806956,-0.848465511,-0.485058508,5.773231498,-1.306235178,1.985504751,-1.996693861,0.137406981,-0.31547658,0.83245568,-3.220569639,-0.697008208,-3.367196785,2.377401377,-2.45988865,0.785822773,-1.927722296,-3.328046512,-0.566272008,-3.207458923,0.221115949,-3.222614364,-2.945432924,-2.175050474
NP_003909,GYG2,glycogenin-2 isoform b,0.086534668,-1.725337497,-3.669648676,-3.497960921,-1.396023519,0.493997237,4.708839461,0.201281767,-0.300628626,0.030549951,-1.36703482,2.789888954,,,,-1.15533636,-1.781420687,,2.073198502,1.350605347,0.789705278,4.004319296,-4.032079002,3.917183573,,,-0.516109057,-1.043284122,3.896317088,,,1.659191361,2.607262335,,,,4.242198927,0.227991121,-0.32532718,,,,,,,,,,-4.128414087,,,-1.1111517,0.35335899,3.360449164,2.5941912,,,0.042318369,-0.696419445,0.972790544,-2.579726766,,,0.95240014,-0.441286647,-0.880044503,-4.435674026,-1.371152499,2.022742921,0.42867027,0.304828372,0.681845898,1.216746429,-1.42640302,2.512895115,2.062872153,2.821746174,6.023554874,0.594676216,4.966998274,6.034260188,3.381636301,7.1963063
NP_061861,GFOD1,glucose-fructose oxidoreductase domain-containing protein 1 isoform 1 precursor,0.692292577,0.035490707,0.542991615,-1.908904537,-0.923722402,0.373311644,-1.880848921,-0.251076419,-0.281869322,-5.811231404,-1.060253469,2.550339738,-1.722147322,-1.327931804,1.311574975,-4.482269341,0.005832357,,1.300232308,,,,-1.858558823,0.740344688,1.764828843,-0.440209339,0.581091837,-1.64516417,1.505487402,0.560442803,-0.545820217,0.270684557,0.292134353,0.761804951,-0.941882284,3.342153184,1.774869544,0.278279641,2.84118542,1.062027081,0.333063313,1.72696336,-2.73122014,-0.186730042,-0.064566622,-7.58940163,1.54726442,-0.494849133,0.379528176,1.217188049,1.769265997,1.025796677,0.154564382,-0.117680943,-0.967452466,,,0.43289051,-0.779411278,0.17281546,-0.799256535,0.591843841,0.340615368,-2.014761426,-0.170423052,0.031650227,-2.224014381,0.611087896,-1.060701474,3.434372021,-1.762192769,1.255818197,-1.4414097,-3.564747597,2.294196941,-0.04388542,0.613788261,1.552377971,-0.27999337,1.260860413,0.522863654,-0.496482477,-0.185469411
